Date,Price
2007-03-09,2.784
2007-03-12,2.849
2007-03-13,2.8245
2007-03-14,2.826
2007-03-15,2.988
2007-03-16,3.011
2007-03-19,3.0215
2007-03-20,3.034
2007-03-21,3.019
2007-03-22,3.073
2007-03-23,3.069
2007-03-26,3.1385
2007-03-27,3.0575
2007-03-28,3.0625
2007-03-29,3.086
2007-03-30,3.144
2007-04-02,3.1765
2007-04-03,3.3095
2007-04-04,3.3835
2007-04-05,3.375
2007-04-09,3.5075
2007-04-10,3.528
2007-04-11,3.586
2007-04-12,3.503
2007-04-13,3.535
2007-04-16,3.5415
2007-04-17,3.6785
2007-04-18,3.6215
2007-04-19,3.5915
2007-04-20,3.617
2007-04-23,3.6415
2007-04-24,3.5605
2007-04-25,3.6005
2007-04-26,3.5005
2007-04-27,3.5325
2007-04-30,3.5565
2007-05-01,3.6345
2007-05-02,3.6445
2007-05-03,3.7265
2007-05-04,3.7585
2007-05-07,3.7155
2007-05-08,3.7225
2007-05-09,3.679
2007-05-10,3.5665
2007-05-11,3.604
2007-05-14,3.497
2007-05-15,3.5375
2007-05-16,3.4225
2007-05-17,3.3065
2007-05-18,3.3235
2007-05-21,3.4005
2007-05-22,3.3025
2007-05-23,3.3005
2007-05-24,3.1805
2007-05-25,3.3205
2007-05-29,3.32
2007-05-30,3.3
2007-05-31,3.3915
2007-06-01,3.401
2007-06-04,3.465
2007-06-05,3.44
2007-06-06,3.404
2007-06-07,3.3785
2007-06-08,3.2575
2007-06-11,3.3555
2007-06-12,3.287
2007-06-13,3.317
2007-06-14,3.392
2007-06-15,3.425
2007-06-18,3.4215
2007-06-19,3.3995
2007-06-20,3.444
2007-06-21,3.4045
2007-06-22,3.3865
2007-06-25,3.401
2007-06-26,3.3185
2007-06-27,3.3595
2007-06-28,3.4275
2007-06-29,3.4505
2007-07-02,3.527
2007-07-03,3.545
2007-07-05,3.5935
2007-07-06,3.5945
2007-07-09,3.6295
2007-07-10,3.61
2007-07-11,3.6215
2007-07-12,3.581
2007-07-13,3.593
2007-07-16,3.562
2007-07-17,3.5525
2007-07-18,3.563
2007-07-19,3.662
2007-07-20,3.7055
2007-07-23,3.6565
2007-07-24,3.6195
2007-07-25,3.5555
2007-07-26,3.5225
2007-07-27,3.547
2007-07-30,3.5845
2007-07-31,3.642
2007-08-01,3.5805
2007-08-02,3.57
2007-08-03,3.48
2007-08-06,3.4735
2007-08-07,3.5075
2007-08-08,3.439
2007-08-09,3.3595
2007-08-10,3.3555
2007-08-13,3.4365
2007-08-14,3.364
2007-08-15,3.326
2007-08-16,3.0925
2007-08-17,3.1495
2007-08-20,3.1655
2007-08-21,3.1585
2007-08-22,3.22
2007-08-23,3.2755
2007-08-24,3.3495
2007-08-27,3.361
2007-08-28,3.3165
2007-08-29,3.351
2007-08-30,3.352
2007-08-31,3.403
2007-09-04,3.3135
2007-09-05,3.2695
2007-09-06,3.3065
2007-09-07,3.2515
2007-09-10,3.256
2007-09-11,3.3875
2007-09-12,3.36
2007-09-13,3.3965
2007-09-14,3.3905
2007-09-17,3.4195
2007-09-18,3.4475
2007-09-19,3.5755
2007-09-20,3.591
2007-09-21,3.586
2007-09-24,3.64
2007-09-25,3.624
2007-09-26,3.612
2007-09-27,3.648
2007-09-28,3.64
2007-10-01,3.6915
2007-10-02,3.711
2007-10-03,3.7635
2007-10-04,3.738
2007-10-05,3.7255
2007-10-08,3.613
2007-10-09,3.6175
2007-10-10,3.694
2007-10-11,3.669
2007-10-12,3.6525
2007-10-15,3.686
2007-10-16,3.641
2007-10-17,3.596
2007-10-18,3.5415
2007-10-19,3.5515
2007-10-22,3.4865
2007-10-23,3.5135
2007-10-24,3.4525
2007-10-25,3.486
2007-10-26,3.5375
2007-10-29,3.521
2007-10-30,3.4885
2007-10-31,3.4795
2007-11-01,3.37
2007-11-02,3.3325
2007-11-05,3.3115
2007-11-06,3.3505
2007-11-07,3.2695
2007-11-08,3.2155
2007-11-09,3.1585
2007-11-12,3.123
2007-11-13,3.123
2007-11-14,3.311
2007-11-15,3.0955
2007-11-16,3.1755
2007-11-19,2.9995
2007-11-20,3.0435
2007-11-21,2.907
2007-11-23,3.0095
2007-11-26,3.0365
2007-11-27,2.9775
2007-11-28,3.017
2007-11-29,3.088
2007-11-30,3.1785
2007-12-03,3.0745
2007-12-04,3.02
2007-12-05,3.037
2007-12-06,3.0415
2007-12-07,3.1175
2007-12-10,3.086
2007-12-11,3.083
2007-12-12,3.0335
2007-12-13,2.9595
2007-12-14,2.9565
2007-12-17,2.888
2007-12-18,2.8825
2007-12-19,2.9555
2007-12-20,2.9645
2007-12-21,3.096
2007-12-24,3.151
2007-12-26,3.165
2007-12-27,3.12
2007-12-28,3.072
2007-12-31,3.041
2008-01-02,3.064
2008-01-03,3.188
2008-01-04,3.1575
2008-01-07,3.141
2008-01-08,3.2985
2008-01-09,3.2835
2008-01-10,3.2815
2008-01-11,3.304
2008-01-14,3.339
2008-01-15,3.2415
2008-01-16,3.1725
2008-01-17,3.182
2008-01-18,3.2345
2008-01-22,3.1965
2008-01-23,3.072
2008-01-24,3.1715
2008-01-25,3.184
2008-01-28,3.1895
2008-01-29,3.299
2008-01-30,3.236
2008-01-31,3.307
2008-02-01,3.2835
2008-02-04,3.31
2008-02-05,3.2235
2008-02-06,3.319
2008-02-07,3.4615
2008-02-08,3.5345
2008-02-11,3.562
2008-02-12,3.5655
2008-02-13,3.537
2008-02-14,3.4945
2008-02-15,3.531
2008-02-19,3.7265
2008-02-20,3.714
2008-02-21,3.817
2008-02-22,3.7975
2008-02-25,3.748
2008-02-26,3.787
2008-02-27,3.8465
2008-02-28,3.878
2008-02-29,3.855
2008-03-03,3.9285
2008-03-04,3.8215
2008-03-05,3.982
2008-03-06,3.9035
2008-03-07,3.9215
2008-03-10,3.795
2008-03-11,3.7855
2008-03-12,3.837
2008-03-13,3.825
2008-03-14,3.828
2008-03-17,3.685
2008-03-18,3.7465
2008-03-19,3.6335
2008-03-20,3.5735
2008-03-24,3.6225
2008-03-25,3.6785
2008-03-26,3.725
2008-03-27,3.873
2008-03-28,3.8275
2008-03-31,3.827
2008-04-01,3.804
2008-04-02,3.875
2008-04-03,3.894
2008-04-04,3.9515
2008-04-07,3.974
2008-04-08,3.887
2008-04-09,3.994
2008-04-10,3.919
2008-04-11,3.9435
2008-04-14,3.8965
2008-04-15,3.859
2008-04-16,3.9555
2008-04-17,3.913
2008-04-18,3.8905
2008-04-21,3.8665
2008-04-22,3.9605
2008-04-23,3.903
2008-04-24,3.876
2008-04-25,3.915
2008-04-28,3.934
2008-04-29,3.881
2008-04-30,3.9045
2008-05-01,3.6945
2008-05-02,3.8205
2008-05-05,3.9475
2008-05-06,3.8785
2008-05-07,3.834
2008-05-08,3.7875
2008-05-09,3.7165
2008-05-12,3.7495
2008-05-13,3.7315
2008-05-14,3.681
2008-05-15,3.7385
2008-05-16,3.8265
2008-05-19,3.7755
2008-05-20,3.7765
2008-05-21,3.7445
2008-05-22,3.7125
2008-05-23,3.736
2008-05-27,3.716
2008-05-28,3.695
2008-05-29,3.56
2008-05-30,3.606
2008-06-02,3.598
2008-06-03,3.5795
2008-06-04,3.5455
2008-06-05,3.5445
2008-06-06,3.6245
2008-06-09,3.614
2008-06-10,3.562
2008-06-11,3.58
2008-06-12,3.539
2008-06-13,3.59
2008-06-16,3.665
2008-06-17,3.65
2008-06-18,3.7475
2008-06-19,3.779
2008-06-20,3.8315
2008-06-23,3.809
2008-06-24,3.7875
2008-06-25,3.7755
2008-06-26,3.829
2008-06-27,3.878
2008-06-30,3.8825
2008-07-01,3.9105
2008-07-02,4.0635
2008-07-03,3.949
2008-07-07,3.849
2008-07-08,3.6965
2008-07-09,3.739
2008-07-10,3.7185
2008-07-11,3.74
2008-07-14,3.752
2008-07-15,3.7
2008-07-16,3.6505
2008-07-17,3.715
2008-07-18,3.669
2008-07-21,3.681
2008-07-22,3.6905
2008-07-23,3.6575
2008-07-24,3.577
2008-07-25,3.605
2008-07-28,3.612
2008-07-29,3.5905
2008-07-30,3.64
2008-07-31,3.656
2008-08-01,3.5735
2008-08-04,3.4385
2008-08-05,3.4145
2008-08-06,3.4225
2008-08-07,3.418
2008-08-08,3.334
2008-08-11,3.293
2008-08-12,3.228
2008-08-13,3.35
2008-08-14,3.305
2008-08-15,3.3215
2008-08-18,3.314
2008-08-19,3.4305
2008-08-20,3.4005
2008-08-21,3.546
2008-08-22,3.4705
2008-08-25,3.479
2008-08-26,3.434
2008-08-27,3.465
2008-08-28,3.4105
2008-08-29,3.3995
2008-09-02,3.289
2008-09-03,3.328
2008-09-04,3.279
2008-09-05,3.111
2008-09-08,3.1045
2008-09-09,3.095
2008-09-10,3.121
2008-09-11,3.131
2008-09-12,3.198
2008-09-15,3.1465
2008-09-16,3.096
2008-09-17,3.0525
2008-09-18,3.077
2008-09-19,3.1795
2008-09-22,3.259
2008-09-23,3.157
2008-09-24,3.1115
2008-09-25,3.14
2008-09-26,3.079
2008-09-29,2.9065
2008-09-30,2.879
2008-10-01,2.7895
2008-10-02,2.6275
2008-10-03,2.69
2008-10-06,2.493
2008-10-07,2.5345
2008-10-08,2.355
2008-10-09,2.406
2008-10-10,2.1445
2008-10-13,2.3125
2008-10-14,2.3945
2008-10-15,2.2105
2008-10-16,2.0855
2008-10-17,2.1795
2008-10-20,2.1165
2008-10-21,2.007
2008-10-22,1.8655
2008-10-23,1.8045
2008-10-24,1.6865
2008-10-27,1.805
2008-10-28,1.8585
2008-10-29,2.088
2008-10-30,1.8955
2008-10-31,1.8345
2008-11-03,1.844
2008-11-04,1.961
2008-11-05,1.819
2008-11-06,1.7225
2008-11-07,1.6995
2008-11-10,1.7555
2008-11-11,1.6505
2008-11-12,1.6585
2008-11-13,1.6255
2008-11-14,1.7105
2008-11-17,1.66
2008-11-18,1.665
2008-11-19,1.604
2008-11-20,1.576
2008-11-21,1.579
2008-11-24,1.6725
2008-11-25,1.653
2008-11-26,1.686
2008-11-28,1.644
2008-12-01,1.6235
2008-12-02,1.6
2008-12-03,1.5545
2008-12-04,1.471
2008-12-05,1.3735
2008-12-08,1.4935
2008-12-09,1.4405
2008-12-10,1.49
2008-12-11,1.5065
2008-12-12,1.425
2008-12-15,1.4035
2008-12-16,1.374
2008-12-17,1.3665
2008-12-18,1.2945
2008-12-19,1.3215
2008-12-22,1.339
2008-12-23,1.273
2008-12-24,1.2655
2008-12-26,1.295
2008-12-29,1.3045
2008-12-30,1.3205
2008-12-31,1.41
2009-01-02,1.461
2009-01-05,1.459
2009-01-06,1.583
2009-01-07,1.5115
2009-01-08,1.479
2009-01-09,1.5595
2009-01-12,1.4885
2009-01-13,1.547
2009-01-14,1.4875
2009-01-15,1.4535
2009-01-16,1.5275
2009-01-20,1.5045
2009-01-21,1.4335
2009-01-22,1.396
2009-01-23,1.472
2009-01-26,1.5865
2009-01-27,1.4845
2009-01-28,1.496
2009-01-29,1.4645
2009-01-30,1.4755
2009-02-02,1.439
2009-02-03,1.529
2009-02-04,1.538
2009-02-05,1.507
2009-02-06,1.636
2009-02-09,1.62
2009-02-10,1.5815
2009-02-11,1.5465
2009-02-12,1.5425
2009-02-13,1.5475
2009-02-17,1.433
2009-02-18,1.446
2009-02-19,1.4805
2009-02-20,1.425
2009-02-23,1.444
2009-02-24,1.494
2009-02-25,1.531
2009-02-26,1.579
2009-02-27,1.5385
2009-03-02,1.516
2009-03-03,1.6045
2009-03-04,1.694
2009-03-05,1.6535
2009-03-06,1.689
2009-03-09,1.6395
2009-03-10,1.6845
2009-03-11,1.6255
2009-03-12,1.6245
2009-03-13,1.6645
2009-03-16,1.747
2009-03-17,1.724
2009-03-18,1.7165
2009-03-19,1.8075
2009-03-20,1.796
2009-03-23,1.841
2009-03-24,1.806
2009-03-25,1.803
2009-03-26,1.855
2009-03-27,1.836
2009-03-30,1.7705
2009-03-31,1.849
2009-04-01,1.8525
2009-04-02,1.894
2009-04-03,2.006
2009-04-06,1.963
2009-04-07,1.9965
2009-04-08,2.0055
2009-04-09,2.0775
2009-04-13,2.1325
2009-04-14,2.122
2009-04-15,2.204
2009-04-16,2.1745
2009-04-17,2.196
2009-04-20,2.1035
2009-04-21,2.083
2009-04-22,2.0605
2009-04-23,1.993
2009-04-24,2.0515
2009-04-27,1.987
2009-04-28,1.9175
2009-04-29,2.005
2009-04-30,2.0475
2009-05-01,2.101
2009-05-04,2.144
2009-05-05,2.0825
2009-05-06,2.187
2009-05-07,2.1645
2009-05-08,2.1455
2009-05-11,2.0885
2009-05-12,2.086
2009-05-13,2.031
2009-05-14,2.027
2009-05-15,2.0175
2009-05-18,2.072
2009-05-19,2.0695
2009-05-20,2.1065
2009-05-21,2.051
2009-05-22,2.0975
2009-05-26,2.141
2009-05-27,2.121
2009-05-28,2.1405
2009-05-29,2.1995
2009-06-01,2.3225
2009-06-02,2.3015
2009-06-03,2.217
2009-06-04,2.3065
2009-06-05,2.29
2009-06-08,2.259
2009-06-09,2.371
2009-06-10,2.372
2009-06-11,2.45
2009-06-12,2.3785
2009-06-15,2.2905
2009-06-16,2.261
2009-06-17,2.264
2009-06-18,2.2765
2009-06-19,2.2565
2009-06-22,2.138
2009-06-23,2.205
2009-06-24,2.274
2009-06-25,2.3095
2009-06-26,2.3025
2009-06-29,2.326
2009-06-30,2.272
2009-07-01,2.3305
2009-07-02,2.3055
2009-07-06,2.2625
2009-07-07,2.2255
2009-07-08,2.159
2009-07-09,2.2375
2009-07-10,2.2115
2009-07-13,2.223
2009-07-14,2.299
2009-07-15,2.392
2009-07-16,2.3895
2009-07-17,2.423
2009-07-20,2.469
2009-07-21,2.451
2009-07-22,2.5255
2009-07-23,2.524
2009-07-24,2.522
2009-07-27,2.545
2009-07-28,2.5205
2009-07-29,2.4775
2009-07-30,2.566
2009-07-31,2.6245
2009-08-03,2.7415
2009-08-04,2.7985
2009-08-05,2.8155
2009-08-06,2.7555
2009-08-07,2.7895
2009-08-10,2.775
2009-08-11,2.741
2009-08-12,2.827
2009-08-13,2.918
2009-08-14,2.84
2009-08-17,2.7745
2009-08-18,2.765
2009-08-19,2.7615
2009-08-20,2.7445
2009-08-21,2.8845
2009-08-24,2.92
2009-08-25,2.862
2009-08-26,2.8645
2009-08-27,2.857
2009-08-28,2.944
2009-08-31,2.821
2009-09-01,2.812
2009-09-02,2.8195
2009-09-03,2.8585
2009-09-04,2.8605
2009-09-08,2.95
2009-09-09,2.918
2009-09-10,2.87
2009-09-11,2.84
2009-09-14,2.7975
2009-09-15,2.838
2009-09-16,2.93
2009-09-17,2.8895
2009-09-18,2.7785
2009-09-21,2.7995
2009-09-22,2.8585
2009-09-23,2.802
2009-09-24,2.7035
2009-09-25,2.7345
2009-09-28,2.7205
2009-09-29,2.729
2009-09-30,2.819
2009-10-01,2.737
2009-10-02,2.6815
2009-10-05,2.727
2009-10-06,2.7845
2009-10-07,2.7795
2009-10-08,2.8985
2009-10-09,2.838
2009-10-12,2.857
2009-10-13,2.7945
2009-10-14,2.8445
2009-10-15,2.859
2009-10-16,2.8455
2009-10-19,2.9665
2009-10-20,2.932
2009-10-21,3.036
2009-10-22,2.998
2009-10-23,3.0345
2009-10-26,3.011
2009-10-27,2.999
2009-10-28,2.9305
2009-10-29,3.034
2009-10-30,2.9605
2009-11-02,2.9505
2009-11-03,2.9625
2009-11-04,2.9995
2009-11-05,2.964
2009-11-06,2.961
2009-11-09,2.976
2009-11-10,2.97
2009-11-11,2.975
2009-11-12,2.957
2009-11-13,2.983
2009-11-16,3.114
2009-11-17,3.1185
2009-11-18,3.121
2009-11-19,3.0915
2009-11-20,3.119
2009-11-23,3.1455
2009-11-24,3.1265
2009-11-25,3.1795
2009-11-27,3.1165
2009-11-30,3.168
2009-12-01,3.222
2009-12-02,3.2495
2009-12-03,3.2365
2009-12-04,3.2285
2009-12-07,3.2005
2009-12-08,3.156
2009-12-09,3.114
2009-12-10,3.0945
2009-12-11,3.1245
2009-12-14,3.1435
2009-12-15,3.1335
2009-12-16,3.198
2009-12-17,3.121
2009-12-18,3.1315
2009-12-21,3.1515
2009-12-22,3.131
2009-12-23,3.1965
2009-12-24,3.283
2009-12-28,3.328
2009-12-29,3.3055
2009-12-30,3.345
2009-12-31,3.3465
2010-01-04,3.406
2010-01-05,3.4135
2010-01-06,3.4945
2010-01-07,3.427
2010-01-08,3.4005
2010-01-11,3.441
2010-01-12,3.3495
2010-01-13,3.4
2010-01-14,3.3875
2010-01-15,3.366
2010-01-19,3.447
2010-01-20,3.355
2010-01-21,3.295
2010-01-22,3.347
2010-01-25,3.393
2010-01-26,3.3395
2010-01-27,3.2225
2010-01-28,3.106
2010-01-29,3.0595
2010-02-01,3.091
2010-02-02,3.0965
2010-02-03,2.9805
2010-02-04,2.8865
2010-02-05,2.866
2010-02-08,2.922
2010-02-09,2.9965
2010-02-10,2.999
2010-02-11,3.143
2010-02-12,3.0925
2010-02-16,3.231
2010-02-17,3.2495
2010-02-18,3.2965
2010-02-19,3.3695
2010-02-22,3.3195
2010-02-23,3.226
2010-02-24,3.246
2010-02-25,3.21
2010-02-26,3.284
2010-03-01,3.35
2010-03-02,3.4115
2010-03-03,3.435
2010-03-04,3.3755
2010-03-05,3.4175
2010-03-08,3.4105
2010-03-09,3.4115
2010-03-10,3.368
2010-03-11,3.377
2010-03-12,3.38
2010-03-15,3.315
2010-03-16,3.365
2010-03-17,3.418
2010-03-18,3.3955
2010-03-19,3.3725
2010-03-22,3.3805
2010-03-23,3.379
2010-03-24,3.3455
2010-03-25,3.3805
2010-03-26,3.403
2010-03-29,3.5355
2010-03-30,3.572
2010-03-31,3.563
2010-04-01,3.5935
2010-04-05,3.642
2010-04-06,3.6275
2010-04-07,3.608
2010-04-08,3.5975
2010-04-09,3.6005
2010-04-12,3.5755
2010-04-13,3.611
2010-04-14,3.6205
2010-04-15,3.6115
2010-04-16,3.5255
2010-04-19,3.508
2010-04-20,3.525
2010-04-21,3.547
2010-04-22,3.497
2010-04-23,3.5215
2010-04-26,3.5385
2010-04-27,3.3735
2010-04-28,3.3775
2010-04-29,3.3505
2010-04-30,3.3535
2010-05-03,3.2935
2010-05-04,3.1785
2010-05-05,3.1515
2010-05-06,3.117
2010-05-07,3.1445
2010-05-10,3.228
2010-05-11,3.2065
2010-05-12,3.188
2010-05-13,3.2315
2010-05-14,3.134
2010-05-17,2.932
2010-05-18,3.031
2010-05-19,2.9595
2010-05-20,2.9445
2010-05-21,3.061
2010-05-24,3.1475
2010-05-25,3.042
2010-05-26,3.0805
2010-05-27,3.169
2010-05-28,3.115
2010-06-01,3.073
2010-06-02,3.0505
2010-06-03,2.9565
2010-06-04,2.8295
2010-06-07,2.7765
2010-06-08,2.79
2010-06-09,2.86
2010-06-10,2.8725
2010-06-11,2.9145
2010-06-14,3.003
2010-06-15,3.015
2010-06-16,3.0055
2010-06-17,2.9155
2010-06-18,2.893
2010-06-21,2.9515
2010-06-22,3.002
2010-06-23,2.9465
2010-06-24,3.016
2010-06-25,3.1035
2010-06-28,3.0805
2010-06-29,2.9305
2010-06-30,2.9505
2010-07-01,2.877
2010-07-02,2.916
2010-07-06,2.971
2010-07-07,3.015
2010-07-08,3.0155
2010-07-09,3.0535
2010-07-12,3.009
2010-07-13,3.0175
2010-07-14,3.0085
2010-07-15,3.012
2010-07-16,2.9295
2010-07-19,2.938
2010-07-20,3.0015
2010-07-21,3.093
2010-07-22,3.1645
2010-07-23,3.185
2010-07-26,3.223
2010-07-27,3.2065
2010-07-28,3.2455
2010-07-29,3.299
2010-07-30,3.32
2010-08-02,3.398
2010-08-03,3.3665
2010-08-04,3.4125
2010-08-05,3.3615
2010-08-06,3.3515
2010-08-09,3.3625
2010-08-10,3.3215
2010-08-11,3.263
2010-08-12,3.293
2010-08-13,3.2605
2010-08-16,3.288
2010-08-17,3.3465
2010-08-18,3.358
2010-08-19,3.3275
2010-08-20,3.2995
2010-08-23,3.3005
2010-08-24,3.251
2010-08-25,3.2205
2010-08-26,3.3145
2010-08-27,3.374
2010-08-30,3.4255
2010-08-31,3.3685
2010-09-01,3.4755
2010-09-02,3.4935
2010-09-03,3.4985
2010-09-07,3.469
2010-09-08,3.497
2010-09-09,3.4405
2010-09-10,3.4035
2010-09-13,3.4775
2010-09-14,3.4665
2010-09-15,3.465
2010-09-16,3.4925
2010-09-17,3.522
2010-09-20,3.5035
2010-09-21,3.4805
2010-09-22,3.563
2010-09-23,3.589
2010-09-24,3.617
2010-09-27,3.5965
2010-09-28,3.636
2010-09-29,3.6615
2010-09-30,3.6515
2010-10-01,3.6905
2010-10-04,3.664
2010-10-05,3.7265
2010-10-06,3.753
2010-10-07,3.6795
2010-10-08,3.7745
2010-10-11,3.7895
2010-10-12,3.7895
2010-10-13,3.8205
2010-10-14,3.8155
2010-10-15,3.839
2010-10-18,3.855
2010-10-19,3.7575
2010-10-20,3.7935
2010-10-21,3.7815
2010-10-22,3.797
2010-10-25,3.863
2010-10-26,3.869
2010-10-27,3.7755
2010-10-28,3.7925
2010-10-29,3.739
2010-11-01,3.7905
2010-11-02,3.844
2010-11-03,3.7905
2010-11-04,3.917
2010-11-05,3.9535
2010-11-08,3.961
2010-11-09,4.047
2010-11-10,3.973
2010-11-11,4.0245
2010-11-12,3.895
2010-11-15,3.9235
2010-11-16,3.727
2010-11-17,3.7295
2010-11-18,3.8335
2010-11-19,3.837
2010-11-22,3.7555
2010-11-23,3.7045
2010-11-24,3.7595
2010-11-26,3.7565
2010-11-29,3.7655
2010-11-30,3.8255
2010-12-01,3.9475
2010-12-02,3.979
2010-12-03,3.999
2010-12-06,4.008
2010-12-07,4.0495
2010-12-08,4.0995
2010-12-09,4.086
2010-12-10,4.1105
2010-12-13,4.2045
2010-12-14,4.206
2010-12-15,4.1305
2010-12-16,4.1155
2010-12-17,4.1575
2010-12-20,4.2045
2010-12-21,4.2745
2010-12-22,4.273
2010-12-23,4.2565
2010-12-27,4.278
2010-12-28,4.326
2010-12-29,4.31
2010-12-30,4.3625
2010-12-31,4.447
2011-01-03,4.4575
2011-01-04,4.369
2011-01-05,4.408
2011-01-06,4.3295
2011-01-07,4.2825
2011-01-10,4.2645
2011-01-11,4.349
2011-01-12,4.4115
2011-01-13,4.377
2011-01-14,4.412
2011-01-18,4.428
2011-01-19,4.37
2011-01-20,4.272
2011-01-21,4.309
2011-01-24,4.3485
2011-01-25,4.226
2011-01-26,4.267
2011-01-27,4.3385
2011-01-28,4.378
2011-01-31,4.4635
2011-02-01,4.551
2011-02-02,4.549
2011-02-03,4.55
2011-02-04,4.585
2011-02-07,4.581
2011-02-08,4.58
2011-02-09,4.53
2011-02-10,4.549
2011-02-11,4.5415
2011-02-14,4.6325
2011-02-15,4.541
2011-02-16,4.476
2011-02-17,4.491
2011-02-18,4.489
2011-02-22,4.3555
2011-02-23,4.284
2011-02-24,4.3355
2011-02-25,4.455
2011-02-28,4.4965
2011-03-01,4.5095
2011-03-02,4.498
2011-03-03,4.49
2011-03-04,4.4855
2011-03-07,4.327
2011-03-08,4.3385
2011-03-09,4.2125
2011-03-10,4.1975
2011-03-11,4.2075
2011-03-14,4.1865
2011-03-15,4.137
2011-03-16,4.1975
2011-03-17,4.344
2011-03-18,4.339
2011-03-21,4.286
2011-03-22,4.313
2011-03-23,4.4285
2011-03-24,4.4245
2011-03-25,4.419
2011-03-28,4.35
2011-03-29,4.3465
2011-03-30,4.2835
2011-03-31,4.317
2011-04-01,4.2675
2011-04-04,4.2645
2011-04-05,4.274
2011-04-06,4.379
2011-04-07,4.4255
2011-04-08,4.511
2011-04-11,4.4695
2011-04-12,4.394
2011-04-13,4.3055
2011-04-14,4.2945
2011-04-15,4.2685
2011-04-18,4.2085
2011-04-19,4.24
2011-04-20,4.35
2011-04-21,4.41
2011-04-25,4.314
2011-04-26,4.33
2011-04-27,4.2375
2011-04-28,4.2615
2011-04-29,4.179
2011-05-02,4.196
2011-05-03,4.253
2011-05-04,4.134
2011-05-05,3.998
2011-05-06,3.9755
2011-05-09,4.0165
2011-05-10,4.042
2011-05-11,3.9135
2011-05-12,3.9705
2011-05-13,3.9835
2011-05-16,3.9905
2011-05-17,3.9985
2011-05-18,4.105
2011-05-19,4.0525
2011-05-20,4.1215
2011-05-23,3.9915
2011-05-24,4.013
2011-05-25,4.107
2011-05-26,4.111
2011-05-27,4.1955
2011-05-31,4.1875
2011-06-01,4.1165
2011-06-02,4.0945
2011-06-03,4.1445
2011-06-06,4.1515
2011-06-07,4.16
2011-06-08,4.1185
2011-06-09,4.118
2011-06-10,4.0665
2011-06-13,4.046
2011-06-14,4.166
2011-06-15,4.1325
2011-06-16,4.129
2011-06-17,4.1135
2011-06-20,4.085
2011-06-21,4.1
2011-06-22,4.1
2011-06-23,4.05
2011-06-24,4.109
2011-06-27,4.0615
2011-06-28,4.1015
2011-06-29,4.224
2011-06-30,4.2825
2011-07-01,4.3025
2011-07-05,4.3475
2011-07-06,4.335
2011-07-07,4.442
2011-07-08,4.412
2011-07-11,4.368
2011-07-12,4.3915
2011-07-13,4.4035
2011-07-14,4.38
2011-07-15,4.413
2011-07-18,4.403
2011-07-19,4.468
2011-07-20,4.436
2011-07-21,4.3835
2011-07-22,4.41
2011-07-25,4.4065
2011-07-26,4.478
2011-07-27,4.4465
2011-07-28,4.479
2011-07-29,4.4895
2011-08-01,4.42
2011-08-02,4.405
2011-08-03,4.3365
2011-08-04,4.246
2011-08-05,4.127
2011-08-08,3.9715
2011-08-09,3.98
2011-08-10,3.8985
2011-08-11,4.018
2011-08-12,4.021
2011-08-15,4.041
2011-08-16,4.003
2011-08-17,4.0415
2011-08-18,3.975
2011-08-19,3.991
2011-08-22,3.9635
2011-08-23,4.004
2011-08-24,4.005
2011-08-25,4.087
2011-08-26,4.107
2011-08-29,4.098
2011-08-30,4.136
2011-08-31,4.1995
2011-09-01,4.1555
2011-09-02,4.1195
2011-09-06,4.0505
2011-09-07,4.127
2011-09-08,4.1385
2011-09-09,3.998
2011-09-12,3.9625
2011-09-13,3.966
2011-09-14,3.894
2011-09-15,3.9525
2011-09-16,3.927
2011-09-19,3.7775
2011-09-20,3.7215
2011-09-21,3.7595
2011-09-22,3.484
2011-09-23,3.276
2011-09-26,3.279
2011-09-27,3.436
2011-09-28,3.243
2011-09-29,3.246
2011-09-30,3.152
2011-10-03,3.1505
2011-10-04,3.1035
2011-10-05,3.106
2011-10-06,3.2465
2011-10-07,3.2735
2011-10-10,3.368
2011-10-11,3.2905
2011-10-12,3.3935
2011-10-13,3.307
2011-10-14,3.4085
2011-10-17,3.378
2011-10-18,3.36
2011-10-19,3.258
2011-10-20,3.0575
2011-10-21,3.223
2011-10-24,3.449
2011-10-25,3.4205
2011-10-26,3.49
2011-10-27,3.692
2011-10-28,3.7165
2011-10-31,3.642
2011-11-01,3.512
2011-11-02,3.5895
2011-11-03,3.5975
2011-11-04,3.5745
2011-11-07,3.546
2011-11-08,3.544
2011-11-09,3.4515
2011-11-10,3.3845
2011-11-11,3.4735
2011-11-14,3.4975
2011-11-15,3.511
2011-11-16,3.494
2011-11-17,3.3925
2011-11-18,3.412
2011-11-21,3.312
2011-11-22,3.341
2011-11-23,3.2865
2011-11-25,3.278
2011-11-28,3.3655
2011-11-29,3.3885
2011-11-30,3.5735
2011-12-01,3.5325
2011-12-02,3.5825
2011-12-05,3.614
2011-12-06,3.5735
2011-12-07,3.554
2011-12-08,3.498
2011-12-09,3.555
2011-12-12,3.4625
2011-12-13,3.44
2011-12-14,3.278
2011-12-15,3.266
2011-12-16,3.33
2011-12-19,3.307
2011-12-20,3.3675
2011-12-21,3.393
2011-12-22,3.413
2011-12-23,3.467
2011-12-27,3.407
2011-12-28,3.364
2011-12-29,3.37
2011-12-30,3.436
2012-01-03,3.5285
